0.005078287	-0.059009857	-0.0025461772	-0.02103689	-0.054373555	0.004412692	0.0723853	-0.051640954
0.016350465	-0.029930953	-0.049597017	0.020600084	-0.0760726	0.00391869	0.061750717	-0.032804977
0.05917808	0.039542165	-0.05957962	0.024291057	-0.061280668	-0.012327224	0.09541505	0.007667019
0.06997965	-0.03466781	-0.04968553	0.035487045	-0.06530575	-0.03331777	0.109097004	-0.054647204
0.0619282	0.0020632343	0.01777414	-0.013675595	-0.054074693	-0.009149141	0.034510724	-0.02917892
0.056499057	-0.031045761	-0.031059531	-0.023678761	-0.037306618	0.029934736	0.029497074	0.02225396
0.011823042	-0.08130582	-0.08560836	0.021089952	-0.0707103	-0.04607842	0.082195714	-0.0058291904
-0.024160452	-0.0431491	-0.016212068	-0.013319146	-0.017574755	-0.059386093	0.027986946	-0.020149335
0.018443147	-0.08520895	-0.073852725	0.0198265	-0.008201863	0.021653112	0.05798422	-0.035486158
-0.009292929	-0.010087713	-0.076989695	0.08447623	-0.029395415	0.024265483	0.07429008	-0.038891066
0.070208214	-0.059640624	-0.03555421	0.039031092	-0.052839495	0.016899996	0.0769329	0.0276101
0.09079177	-0.031568542	-0.072753325	0.040826727	-0.06602744	0.0028144747	0.019965282	-0.04305477
0.009651942	0.031671878	-0.06506559	-0.018587006	-0.04497539	-0.052176543	0.033453707	-0.029212473
0.011549573	-0.040752154	-0.007940304	-0.059111807	-0.064855665	-0.06146652	0.05598116	-0.08335632
0.054506306	0.01307066	-0.10655474	0.074544884	-0.006941179	-0.07775215	0.014454333	0.023248214
0.06807524	-0.005961556	-0.02846092	-0.00927877	-0.04860467	-0.062751904	0.08076891	0.019325873
-0.04724516	-0.011750297	-0.08604749	-0.020599483	0.0016997972	-0.029412165	-0.0021375816	-0.017672837
0.10458885	-0.0018995804	-0.042262275	-0.046343304	-0.023706097	-0.045394775	0.108689606	-0.017416669
0.06593563	0.015086674	-0.05421184	-0.0014487648	-0.09338949	-0.06448316	0.06423168	-0.03818747
0.028815897	-0.005321132	-0.05147595	0.017216366	-0.032623276	0.015052699	0.041636806	0.008729071
0.05626842	0.016198726	-0.06343615	-0.057360437	-0.001673613	-0.057241652	0.0029856307	0.005507227
-0.005342623	-0.08591758	-0.038121972	-0.013518777	0.0044832327	-0.0727263	0.10738591	-0.059300765
-0.018320909	0.035280142	-0.103985935	0.023568226	0.010632206	0.09284423	0.02331801	0.10482328
0.07119868	-0.08453165	-0.041729808	-0.047181502	-0.008476515	-0.02791772	-0.018263347	0.0068247016
0.094142474	0.0024102088	-0.015033208	-0.040205963	0.08479245	0.0921413	0.05666792	-0.032627784
-0.012885919	-0.026213579	0.006372286	0.042551197	-0.08515475	0.011369032	0.020756867	-0.08337499
