-0.036418304	0.007897535	-0.024096787	-0.024213344	-0.050681885	0.0063627283	0.028184967	0.029831907
0.0349565	0.051292367	-0.07623432	-0.014107955	-0.033122774	0.034088306	0.00023704125	-0.02094146
-0.06158121	0.08414859	-0.026598418	-0.08497312	0.016378015	0.09556511	-0.0153308315	0.017399525
0.006519345	0.028461974	-0.042054866	0.013922283	-0.0069751013	0.09866238	-0.0562863	0.019038746
-0.0093802465	0.041172836	-0.024130084	-0.06898413	0.058739927	0.05883666	0.035336934	0.012228361
0.0063088406	-0.027314845	0.025644349	-0.054146066	0.061361443	-0.044963203	-0.04996417	0.01619395
-0.021813331	0.0360032	-0.0864742	-0.043967143	0.018256038	0.023314105	-0.0024794631	0.054374814
-0.037203263	-0.03767046	0.051902328	-0.017355723	-0.058067437	0.040777348	0.012755817	-0.02829485
-0.03162256	0.083095886	-0.06522767	-0.09727199	0.055393133	0.033149607	-0.06184071	0.04528883
-0.026919764	0.047400627	-0.08230953	-0.018881673	0.016215082	0.12225996	-0.044281863	0.06899584
0.02817527	0.033160206	-0.010783324	0.0022447987	0.051042944	0.047557127	-0.006861134	-0.032326397
0.12421188	-0.06567054	0.066295154	0.034195982	-0.09006093	-0.09782897	0.052961536	-0.12700237
0.00017318076	0.06515003	0.027275164	0.04164957	-0.011248492	-0.015690448	0.011562817	0.033485275
0.056295857	-0.029076539	0.05867651	0.073176004	-0.037414894	-0.06559289	0.012002556	-0.04927624
0.0030086404	-0.00070919737	-0.049762838	-0.03876441	0.089827314	0.07010941	-0.074585855	0.039537683
-0.0028385823	-0.05445095	0.060105734	0.007587512	-0.030086674	-0.0023133557	0.020609692	-0.025516113
-0.023777755	0.06657955	-0.0018484798	-0.008001983	0.076051615	0.080863774	-0.032342717	0.059964847
0.030441258	-0.035368625	0.05159087	0.0006747812	-0.039111834	-0.06944854	0.042039644	-0.010256485
-0.029532863	-0.047818735	0.012661946	0.0270192	0.011168707	-0.047738843	-0.018697573	0.024786076
0.019773304	-0.028307533	0.030677997	-0.03466659	0.030234382	-0.026041334	0.032599214	0.011465439
0.024841083	0.019849107	0.0035976858	0.011125896	-0.050786365	-0.012265503	0.009003028	-0.048749346
0.064049736	-0.05534298	-0.021120006	0.067137405	-0.0062047606	-0.027086308	0.0021229344	-0.02262197
0.016701672	0.024997478	-0.025354022	-0.027071448	0.041569516	0.074667096	-0.030145884	-0.0035309943
0.05236215	-0.010425964	0.05467396	0.025702806	0.007892152	-0.08737225	0.07655016	-0.06672874
-0.021153698	0.058304686	-0.06408693	0.02296782	0.015577488	0.008359203	0.0182846	0.045672394
-0.04989011	0.021213898	-0.07260427	-0.047210116	-0.008042692	0.04236112	-0.061090037	-0.00044983716
-0.06095432	-0.016217712	-0.03916614	0.020979986	-0.003802851	0.0620377	0.012217138	0.060684633
-0.0042667044	-0.0015838497	-0.036024526	0.025535991	0.06305225	-0.047447562	-0.025583403	-0.049276724
0.009078586	0.044673722	-0.008652204	0.02991545	-0.035567224	0.013677559	-0.035923168	0.026505612
0.005705949	-0.06932354	-0.01612113	-0.025119888	-0.031063775	-0.0311749	-0.025826208	0.014628848
-0.0015627226	0.061302494	0.02609921	-0.052625254	0.019236537	-0.0089577995	-0.055001564	0.05699721
0.056890417	-0.037309848	-0.020193547	0.040737547	-0.011192358	-0.013611396	-0.0036720084	-0.052001398
-0.06659897	0.022892857	0.018337578	-0.024184193	-0.005772651	0.06759613	-0.05510532	0.056954164
0.051217664	-0.06667772	0.0898167	0.018227449	0.0076394505	-0.092357874	0.0707128	-0.043968253
-0.044143744	0.07262149	0.04596686	0.005928779	0.06191602	0.037297707	0.037803587	0.05545685
0.041571993	0.005143501	-0.012368572	0.043379035	-0.03876714	7.7336066e-05	0.01801103	0.0033305418
